metrosegment,year,logcaputil,demandvolatility,segment,logwage,logrent,logelecprice,logpipc,logempllh,ur,logllhsqmile,logllhshare,logpi,logpipc5yr,logempllh5yr,logpi5yr,instrument1_imt,empinstrument
296,2006,-0.162095941462347,0.0690346307828662,2,10.4039699331762,7.25602518535277,2.74148497718845,10.7976144717086,5.95723966730533,4.78333333333333,5.4823728823936,-2.58729465878852,20.312671580719,-8.96056427724009,0.0917636036511364,0.214126251238945,0.0161150719365797,0.0343210197445746
297,2006,-0.145110567743937,0.11689516468408,3,10.4039699331762,7.25602518535277,2.74148497718845,10.7976144717086,5.95723966730533,4.78333333333333,5.4823728823936,-2.58729465878852,20.312671580719,-8.96056427724009,0.0917636036511364,0.214126251238945,0.012503559061709,0.0343210197445746
298,2006,-0.206826071521648,0.106636488359942,4,10.4039699331762,7.25602518535277,2.74148497718845,10.7976144717086,5.95723966730533,4.78333333333333,5.4823728823936,-2.58729465878852,20.312671580719,-8.96056427724009,0.0917636036511364,0.214126251238945,0.0128564708697264,0.0343210197445746
299,2006,-0.217825197117115,0.136176173181054,5,10.4039699331762,7.25602518535277,2.74148497718845,10.7976144717086,5.95723966730533,4.78333333333333,5.4823728823936,-2.58729465878852,20.312671580719,-8.96056427724009,0.0917636036511364,0.214126251238945,0.00743951984723389,0.0343210197445746
300,2006,-0.244775252481836,0.122651186236998,6,10.4039699331762,7.25602518535277,2.74148497718845,10.7976144717086,5.95723966730533,4.78333333333333,5.4823728823936,-2.58729465878852,20.312671580719,-8.96056427724009,0.0917636036511364,0.214126251238945,0.011672712055384,0.0343210197445746
301,2006,-0.228038605329774,0.0811354119219461,7,10.4039699331762,7.25602518535277,2.74148497718845,10.7976144717086,5.95723966730533,4.78333333333333,5.4823728823936,-2.58729465878852,20.312671580719,-8.96056427724009,0.0917636036511364,0.214126251238945,0.0219400579671161,0.0343210197445746
302,2006,-0.312870980775857,0.0901658625090954,3,9.52619320693465,6.62007320653036,2.74148497718845,10.4237386169493,3.27146827498737,4.69166666666667,2.4003841359513,-2.49804992054339,16.9088637939522,-6.29569282027001,0.0256260018893562,0.189448628235539,0.0307337505965883,0.0485014484609572
303,2006,-0.518977338893697,0.213529920181835,4,9.52619320693465,6.62007320653036,2.74148497718845,10.4237386169493,3.27146827498737,4.69166666666667,2.4003841359513,-2.49804992054339,16.9088637939522,-6.29569282027001,0.0256260018893562,0.189448628235539,0.0315032473631173,0.0485014484609572
304,2006,-0.584381742271262,0.20398421202627,5,9.52619320693465,6.62007320653036,2.74148497718845,10.4237386169493,3.27146827498737,4.69166666666667,2.4003841359513,-2.49804992054339,16.9088637939522,-6.29569282027001,0.0256260018893562,0.189448628235539,0.0181780969525593,0.0485014484609572
305,2006,-0.561581471402155,0.240200480143001,6,9.52619320693465,6.62007320653036,2.74148497718845,10.4237386169493,3.27146827498737,4.69166666666667,2.4003841359513,-2.49804992054339,16.9088637939522,-6.29569282027001,0.0256260018893562,0.189448628235539,0.0284950103603833,0.0485014484609572
306,2006,-0.547455743491422,0.236953301735568,7,9.52619320693465,6.62007320653036,2.74148497718845,10.4237386169493,3.27146827498737,4.69166666666667,2.4003841359513,-2.49804992054339,16.9088637939522,-6.29569282027001,0.0256260018893562,0.189448628235539,0.0542994795053006,0.0485014484609572
307,2006,-0.38913682131758,0.191426812107946,3,9.69315066374648,6.75227037614174,2.74148497718845,10.5859528847492,3.47403470561442,3.95833333333333,2.43822023177035,-2.62403957655182,17.3433125431768,-6.55048084882666,0.0692327172488274,0.206891982820178,0.0291122485311402,0.0597800440160382
308,2006,-0.426259898430797,0.168264854630623,4,9.69315066374648,6.75227037614174,2.74148497718845,10.5859528847492,3.47403470561442,3.95833333333333,2.43822023177035,-2.62403957655182,17.3433125431768,-6.55048084882666,0.0692327172488274,0.206891982820178,0.029828362166908,0.0597800440160382
309,2006,-0.579253383451005,0.269491585111933,5,9.69315066374648,6.75227037614174,2.74148497718845,10.5859528847492,3.47403470561442,3.95833333333333,2.43822023177035,-2.62403957655182,17.3433125431768,-6.55048084882666,0.0692327172488274,0.206891982820178,0.0172234299337062,0.0597800440160382
310,2006,-0.657878687234605,0.187765935595833,6,9.69315066374648,6.75227037614174,2.74148497718845,10.5859528847492,3.47403470561442,3.95833333333333,2.43822023177035,-2.62403957655182,17.3433125431768,-6.55048084882666,0.0692327172488274,0.206891982820178,0.0270027019663039,0.0597800440160382
311,2006,-0.565854751438406,0.223661385090767,7,9.69315066374648,6.75227037614174,2.74148497718845,10.5859528847492,3.47403470561442,3.95833333333333,2.43822023177035,-2.62403957655182,17.3433125431768,-6.55048084882666,0.0692327172488274,0.206891982820178,0.0514467738412056,0.0597800440160382
312,2006,-0.488813183932592,0.228825471021778,3,9.73265866729372,6.58617165485467,2.74148497718845,10.4382542870735,3.86370772848193,5.1,3.41441714083373,-2.43802562933394,17.4785519149208,-6.87751496614051,0.0463617699956878,0.162798084983958,0.0382772292885215,0.036350458295556
313,2006,-0.470483069500347,0.257884835093387,4,9.73265866729372,6.58617165485467,2.74148497718845,10.4382542870735,3.86370772848193,5.1,3.41441714083373,-2.43802562933394,17.4785519149208,-6.87751496614051,0.0463617699956878,0.162798084983958,0.0392090971437761,0.036350458295556
314,2006,-0.583311804164732,0.404733455409891,5,9.73265866729372,6.58617165485467,2.74148497718845,10.4382542870735,3.86370772848193,5.1,3.41441714083373,-2.43802562933394,17.4785519149208,-6.87751496614051,0.0463617699956878,0.162798084983958,0.022644162037887,0.036350458295556
315,2006,-0.540401249765959,0.263833997219418,6,9.73265866729372,6.58617165485467,2.74148497718845,10.4382542870735,3.86370772848193,5.1,3.41441714083373,-2.43802562933394,17.4785519149208,-6.87751496614051,0.0463617699956878,0.162798084983958,0.03549151101519,0.036350458295556
316,2006,-0.378376297343487,0.191109209450984,3,9.54950659061035,6.66795407128471,2.74148497718845,10.4804940979613,3.6748227871242,4.56666666666667,2.59934266251314,-2.56342045439542,17.4562646418843,-6.82412743022008,0.0282855797507797,0.15164118967758,0.0339478551182924,0.0657731414583618
317,2006,-0.472968859727996,0.221062682341964,4,9.54950659061035,6.66795407128471,2.74148497718845,10.4804940979613,3.6748227871242,4.56666666666667,2.59934266251314,-2.56342045439542,17.4562646418843,-6.82412743022008,0.0282855797507797,0.15164118967758,0.0348050551725182,0.0657731414583618
318,2006,-0.77439881109521,0.424497063881702,5,9.54950659061035,6.66795407128471,2.74148497718845,10.4804940979613,3.6748227871242,4.56666666666667,2.59934266251314,-2.56342045439542,17.4562646418843,-6.82412743022008,0.0282855797507797,0.15164118967758,0.0200979452743284,0.0657731414583618
319,2006,-0.557547313642509,0.253722331124125,6,9.54950659061035,6.66795407128471,2.74148497718845,10.4804940979613,3.6748227871242,4.56666666666667,2.59934266251314,-2.56342045439542,17.4562646418843,-6.82412743022008,0.0282855797507797,0.15164118967758,0.0314880140375423,0.0657731414583618
320,2006,-0.53453609421998,0.242619502766267,7,9.54950659061035,6.66795407128471,2.74148497718845,10.4804940979613,3.6748227871242,4.56666666666667,2.59934266251314,-2.56342045439542,17.4562646418843,-6.82412743022008,0.0282855797507797,0.15164118967758,0.0599971428148049,0.0657731414583618
321,2006,-0.376098832786546,0.14726393798273,2,9.8776048241323,6.72678044258719,1.96990565461153,10.5314826904593,4.39341981850332,4.78333333333333,3.2625662445282,-2.32415308827301,18.1369871203866,-7.30919667708978,0.175629273077012,0.296294600375973,0.0209474271157468,0.0363210649828347
322,2006,-0.316002948286036,0.108268419644299,3,9.8776048241323,6.72678044258719,1.96990565461153,10.5314826904593,4.39341981850332,4.78333333333333,3.2625662445282,-2.32415308827301,18.1369871203866,-7.30919667708978,0.175629273077012,0.296294600375973,0.0161848687104904,0.0363210649828347
323,2006,-0.380988983502731,0.125874031916952,4,9.8776048241323,6.72678044258719,1.96990565461153,10.5314826904593,4.39341981850332,4.78333333333333,3.2625662445282,-2.32415308827301,18.1369871203866,-7.30919667708978,0.175629273077012,0.296294600375973,0.0165837656989918,0.0363210649828347
324,2006,-0.570500938456564,0.138434018160953,5,9.8776048241323,6.72678044258719,1.96990565461153,10.5314826904593,4.39341981850332,4.78333333333333,3.2625662445282,-2.32415308827301,18.1369871203866,-7.30919667708978,0.175629273077012,0.296294600375973,0.0095689958045133,0.0363210649828347
325,2006,-0.532733200030569,0.0957629662796236,6,9.8776048241323,6.72678044258719,1.96990565461153,10.5314826904593,4.39341981850332,4.78333333333333,3.2625662445282,-2.32415308827301,18.1369871203866,-7.30919667708978,0.175629273077012,0.296294600375973,0.0149963475560385,0.0363210649828347
326,2006,-0.500865478690421,0.169472633125634,2,9.50356072763153,6.70636567267904,1.96990565461153,10.4363374331306,3.92164324880514,4.54794103585902,2.67881518271053,-2.44042174741817,17.6088765734492,-6.96237459937563,0.147924914754171,0.210176547965091,0.0306770481762707,0.0349435014067489
327,2006,-0.441548552158361,0.175580897986664,3,9.50356072763153,6.70636567267904,1.96990565461153,10.4363374331306,3.92164324880514,4.54794103585902,2.67881518271053,-2.44042174741817,17.6088765734492,-6.96237459937563,0.147924914754171,0.210176547965091,0.0237291784452017,0.0349435014067489
328,2006,-0.502623460177539,0.174663866691109,4,9.50356072763153,6.70636567267904,1.96990565461153,10.4363374331306,3.92164324880514,4.54794103585902,2.67881518271053,-2.44042174741817,17.6088765734492,-6.96237459937563,0.147924914754171,0.210176547965091,0.0243041947271238,0.0349435014067489
329,2006,-0.69474587665136,0.200316202259052,5,9.50356072763153,6.70636567267904,1.96990565461153,10.4363374331306,3.92164324880514,4.54794103585902,2.67881518271053,-2.44042174741817,17.6088765734492,-6.96237459937563,0.147924914754171,0.210176547965091,0.0140250415579807,0.0349435014067489
330,2006,-0.691315001587223,0.14096414274554,6,9.50356072763153,6.70636567267904,1.96990565461153,10.4363374331306,3.92164324880514,4.54794103585902,2.67881518271053,-2.44042174741817,17.6088765734492,-6.96237459937563,0.147924914754171,0.210176547965091,0.0219796508967597,0.0349435014067489
331,2006,-0.609866262149735,0.144540965958055,7,9.50356072763153,6.70636567267904,1.96990565461153,10.4363374331306,3.92164324880514,4.54794103585902,2.67881518271053,-2.44042174741817,17.6088765734492,-6.96237459937563,0.147924914754171,0.210176547965091,0.0419269902542314,0.0349435014067489
332,2006,-0.340408904211212,0.128250193124273,2,9.6373238657935,6.91260364522054,1.96990565461153,10.586807929765,4.17271921279494,3.77526469620259,2.81660059418511,-2.46491009075647,17.8712588760117,-6.99648415324634,0.138183632891402,0.287969424927255,0.0210094755541203,0.0370392212740991
333,2006,-0.282260621661448,0.119126511431164,3,9.6373238657935,6.91260364522054,1.96990565461153,10.586807929765,4.17271921279494,3.77526469620259,2.81660059418511,-2.46491009075647,17.8712588760117,-6.99648415324634,0.138183632891402,0.287969424927255,0.0162416030754481,0.0370392212740991
334,2006,-0.368156408299475,0.124737482967261,4,9.6373238657935,6.91260364522054,1.96990565461153,10.586807929765,4.17271921279494,3.77526469620259,2.81660059418511,-2.46491009075647,17.8712588760117,-6.99648415324634,0.138183632891402,0.287969424927255,0.0166431853930963,0.0370392212740991
335,2006,-0.441562859700081,0.120530137356128,5,9.6373238657935,6.91260364522054,1.96990565461153,10.586807929765,4.17271921279494,3.77526469620259,2.81660059418511,-2.46491009075647,17.8712588760117,-6.99648415324634,0.138183632891402,0.287969424927255,0.00960410114981645,0.0370392212740991
336,2006,-0.558256051684566,0.0877082972000433,6,9.6373238657935,6.91260364522054,1.96990565461153,10.586807929765,4.17271921279494,3.77526469620259,2.81660059418511,-2.46491009075647,17.8712588760117,-6.99648415324634,0.138183632891402,0.287969424927255,0.0150475634172114,0.0370392212740991
337,2006,-0.558447264829923,0.107217918540283,7,9.6373238657935,6.91260364522054,1.96990565461153,10.586807929765,4.17271921279494,3.77526469620259,2.81660059418511,-2.46491009075647,17.8712588760117,-6.99648415324634,0.138183632891402,0.287969424927255,0.0287421204461366,0.0370392212740991
338,2006,-0.483436837321523,0.179219898117275,2,9.67782901605756,6.76935632012787,2.13298230860787,10.5573220157105,4.65950053053314,5.16666666666667,3.17830516421853,-2.28480362619608,18.1926120967399,-7.42998744879449,0.0936777323878948,0.205306903778247,0.0333144102294378,0.0456184250744284
339,2006,-0.430029136406246,0.118064674963761,3,9.67782901605756,6.76935632012787,2.13298230860787,10.5573220157105,4.65950053053314,5.16666666666667,3.17830516421853,-2.28480362619608,18.1926120967399,-7.42998744879449,0.0936777323878948,0.205306903778247,0.025782547847349,0.0456184250744284
340,2006,-0.490427120885014,0.169621271591608,4,9.67782901605756,6.76935632012787,2.13298230860787,10.5573220157105,4.65950053053314,5.16666666666667,3.17830516421853,-2.28480362619608,18.1926120967399,-7.42998744879449,0.0936777323878948,0.205306903778247,0.0264098433608074,0.0456184250744284
341,2006,-0.706937773551581,0.226400767081162,5,9.67782901605756,6.76935632012787,2.13298230860787,10.5573220157105,4.65950053053314,5.16666666666667,3.17830516421853,-2.28480362619608,18.1926120967399,-7.42998744879449,0.0936777323878948,0.205306903778247,0.0152429832602751,0.0456184250744284
342,2006,-0.598298263696263,0.173384579225442,6,9.67782901605756,6.76935632012787,2.13298230860787,10.5573220157105,4.65950053053314,5.16666666666667,3.17830516421853,-2.28480362619608,18.1926120967399,-7.42998744879449,0.0936777323878948,0.205306903778247,0.0238809301574812,0.0456184250744284
343,2006,-0.692555979556622,0.200197002901959,7,9.67782901605756,6.76935632012787,2.13298230860787,10.5573220157105,4.65950053053314,5.16666666666667,3.17830516421853,-2.28480362619608,18.1926120967399,-7.42998744879449,0.0936777323878948,0.205306903778247,0.0455761086732806,0.0456184250744284
344,2006,-0.482172897750857,0.164889855825892,2,9.72047558987861,6.77308037565554,2.13298230860787,10.5553959850795,4.54586240508928,5.50833333333333,3.85051764098585,-2.43416702276288,18.2048022629884,-7.49911073170175,0.0238926850273371,0.150299877709823,0.031015116025113,0.0487595037934076
345,2006,-0.420276489575079,0.137062703985153,3,9.72047558987861,6.77308037565554,2.13298230860787,10.5553959850795,4.54586240508928,5.50833333333333,3.85051764098585,-2.43416702276288,18.2048022629884,-7.49911073170175,0.0238926850273371,0.150299877709823,0.0239772927596851,0.0487595037934076
346,2006,-0.512264200002088,0.176503765173555,4,9.72047558987861,6.77308037565554,2.13298230860787,10.5553959850795,4.54586240508928,5.50833333333333,3.85051764098585,-2.43416702276288,18.2048022629884,-7.49911073170175,0.0238926850273371,0.150299877709823,0.0245707726083923,0.0487595037934076
347,2006,-0.655964904988715,0.188258619686222,5,9.72047558987861,6.77308037565554,2.13298230860787,10.5553959850795,4.54586240508928,5.50833333333333,3.85051764098585,-2.43416702276288,18.2048022629884,-7.49911073170175,0.0238926850273371,0.150299877709823,0.0142058680669162,0.0487595037934076
348,2006,-0.726256167044956,0.15726870759119,6,9.72047558987861,6.77308037565554,2.13298230860787,10.5553959850795,4.54586240508928,5.50833333333333,3.85051764098585,-2.43416702276288,18.2048022629884,-7.49911073170175,0.0238926850273371,0.150299877709823,0.0222400870675031,0.0487595037934076
349,2006,-0.670796746977123,0.185960405497604,7,9.72047558987861,6.77308037565554,2.13298230860787,10.5553959850795,4.54586240508928,5.50833333333333,3.85051764098585,-2.43416702276288,18.2048022629884,-7.49911073170175,0.0238926850273371,0.150299877709823,0.0424406014497659,0.0487595037934076
350,2006,-0.402152093559658,0.133581422239957,2,9.62951040425994,6.70650919937853,2.13298230860787,10.5146380342913,4.48610507882915,4.66666666666667,3.1037936390202,-2.35109360668985,18.0195666464542,-7.29980915530492,0.088266612639182,0.205114065337153,0.026959001348972,0.0351606852117048
351,2006,-0.362231179698868,0.131484456816077,3,9.62951040425994,6.70650919937853,2.13298230860787,10.5146380342913,4.48610507882915,4.66666666666667,3.1037936390202,-2.35109360668985,18.0195666464542,-7.29980915530492,0.088266612639182,0.205114065337153,0.0208363940223516,0.0351606852117048
352,2006,-0.465963604950507,0.13603537676544,4,9.62951040425994,6.70650919937853,2.13298230860787,10.5146380342913,4.48610507882915,4.66666666666667,3.1037936390202,-2.35109360668985,18.0195666464542,-7.29980915530492,0.088266612639182,0.205114065337153,0.0213556359435974,0.0351606852117048
353,2006,-0.638823490017446,0.210544175032735,5,9.62951040425994,6.70650919937853,2.13298230860787,10.5146380342913,4.48610507882915,4.66666666666667,3.1037936390202,-2.35109360668985,18.0195666464542,-7.29980915530492,0.088266612639182,0.205114065337153,0.0123332393743541,0.0351606852117048
354,2006,-0.616577927765438,0.135077016365479,6,9.62951040425994,6.70650919937853,2.13298230860787,10.5146380342913,4.48610507882915,4.66666666666667,3.1037936390202,-2.35109360668985,18.0195666464542,-7.29980915530492,0.088266612639182,0.205114065337153,0.0193120625521943,0.0351606852117048
355,2006,-0.596559073075371,0.153229019786563,7,9.62951040425994,6.70650919937853,2.13298230860787,10.5146380342913,4.48610507882915,4.66666666666667,3.1037936390202,-2.35109360668985,18.0195666464542,-7.29980915530492,0.088266612639182,0.205114065337153,0.0368767746183536,0.0351606852117048
356,2006,-0.436242769421453,0.139528868269166,3,9.40201004216704,6.70030591358624,2.13298230860787,10.4419836057002,3.75458916414197,5.65726069356448,3.00870722859816,-2.37875464744926,17.292294239943,-6.71359874544488,0.0526700965202305,0.136713225349457,0.0248515632784025,0.0316162843331878
357,2006,-0.480921537701474,0.189123661680544,4,9.40201004216704,6.70030591358624,2.13298230860787,10.4419836057002,3.75458916414197,5.65726069356448,3.00870722859816,-2.37875464744926,17.292294239943,-6.71359874544488,0.0526700965202305,0.136713225349457,0.025463323265415,0.0316162843331878
358,2006,-0.759528333247536,0.328674041267458,5,9.40201004216704,6.70030591358624,2.13298230860787,10.4419836057002,3.75458916414197,5.65726069356448,3.00870722859816,-2.37875464744926,17.292294239943,-6.71359874544488,0.0526700965202305,0.136713225349457,0.0147143507942477,0.0316162843331878
359,2006,-0.789301890762373,0.170811681143165,6,9.40201004216704,6.70030591358624,2.13298230860787,10.4419836057002,3.75458916414197,5.65726069356448,3.00870722859816,-2.37875464744926,17.292294239943,-6.71359874544488,0.0526700965202305,0.136713225349457,0.0230397737230193,0.0316162843331878
360,2006,-0.382262372748497,0.11898141012682,2,9.55778271370955,6.61985327165864,1.99333884262642,10.5284897163644,4.0220725105721,4.10833333333333,2.31411140377944,-2.32157356686227,17.6040228584105,-6.76208754365498,0.0923733201310148,0.31344076682127,0.0226035177233705,0.022169968962563
361,2006,-0.374709600609544,0.108637713020836,3,9.55778271370955,6.61985327165864,1.99333884262642,10.5284897163644,4.0220725105721,4.10833333333333,2.31411140377944,-2.32157356686227,17.6040228584105,-6.76208754365498,0.0923733201310148,0.31344076682127,0.0174847968062277,0.022169968962563
362,2006,-0.347213390336878,0.118313100758913,4,9.55778271370955,6.61985327165864,1.99333884262642,10.5284897163644,4.0220725105721,4.10833333333333,2.31411140377944,-2.32157356686227,17.6040228584105,-6.76208754365498,0.0923733201310148,0.31344076682127,0.017920762189516,0.022169968962563
363,2006,-0.503331754463316,0.129489989861762,5,9.55778271370955,6.61985327165864,1.99333884262642,10.5284897163644,4.0220725105721,4.10833333333333,2.31411140377944,-2.32157356686227,17.6040228584105,-6.76208754365498,0.0923733201310148,0.31344076682127,0.0103301713396014,0.022169968962563
364,2006,-0.560289092822571,0.123364687987849,6,9.55778271370955,6.61985327165864,1.99333884262642,10.5284897163644,4.0220725105721,4.10833333333333,2.31411140377944,-2.32157356686227,17.6040228584105,-6.76208754365498,0.0923733201310148,0.31344076682127,0.0162049744014344,0.022169968962563
365,2006,-0.499577121766725,0.144985641343828,2,9.4893468631174,6.66808251303387,1.99333884262642,10.5679265689593,3.59479768616939,4.00833333333333,1.75728440385557,-2.46151783325821,17.3636348478715,-6.53047570246212,0.062084831372557,0.265225651855953,0.024942648770008,0.0260240679767467
366,2006,-0.544861307088873,0.139832621345115,3,9.4893468631174,6.66808251303387,1.99333884262642,10.5679265689593,3.59479768616939,4.00833333333333,1.75728440385557,-2.46151783325821,17.3636348478715,-6.53047570246212,0.062084831372557,0.265225651855953,0.0192750748676757,0.0260240679767467
367,2006,-0.482062340334567,0.137357509156156,4,9.4893468631174,6.66808251303387,1.99333884262642,10.5679265689593,3.59479768616939,4.00833333333333,1.75728440385557,-2.46151783325821,17.3636348478715,-6.53047570246212,0.062084831372557,0.265225651855953,0.0197756363369535,0.0260240679767467
368,2006,-0.525557819436309,0.149666645319449,5,9.4893468631174,6.66808251303387,1.99333884262642,10.5679265689593,3.59479768616939,4.00833333333333,1.75728440385557,-2.46151783325821,17.3636348478715,-6.53047570246212,0.062084831372557,0.265225651855953,0.0114040619560636,0.0260240679767467
369,2006,-0.641008931429005,0.111373298743246,6,9.4893468631174,6.66808251303387,1.99333884262642,10.5679265689593,3.59479768616939,4.00833333333333,1.75728440385557,-2.46151783325821,17.3636348478715,-6.53047570246212,0.062084831372557,0.265225651855953,0.0178797350854892,0.0260240679767467
370,2006,-0.581345272766216,0.135100780388416,7,9.4893468631174,6.66808251303387,1.99333884262642,10.5679265689593,3.59479768616939,4.00833333333333,1.75728440385557,-2.46151783325821,17.3636348478715,-6.53047570246212,0.062084831372557,0.265225651855953,0.0340830696719739,0.0260240679767467
371,2006,-0.308972031869484,0.14201380332281,2,9.73810115408043,6.95939851213398,1.91250108692418,10.5512188695656,4.54435804659133,5.01666666666667,2.64462647486897,-2.38116347393475,18.2024090931347,-7.44135490901935,0.0960366214241661,0.209841432452293,0.0297886560793947,0.0292102366357758
372,2006,-0.289404707666569,0.134377522182655,3,9.73810115408043,6.95939851213398,1.91250108692418,10.5512188695656,4.54435804659133,5.01666666666667,2.64462647486897,-2.38116347393475,18.2024090931347,-7.44135490901935,0.0960366214241661,0.209841432452293,0.0230058384007417,0.0292102366357758
373,2006,-0.408971912737256,0.152890051370667,4,9.73810115408043,6.95939851213398,1.91250108692418,10.5512188695656,4.54435804659133,5.01666666666667,2.64462647486897,-2.38116347393475,18.2024090931347,-7.44135490901935,0.0960366214241661,0.209841432452293,0.0236184213373307,0.0292102366357758
374,2006,-0.577690481843818,0.18373894957057,5,9.73810115408043,6.95939851213398,1.91250108692418,10.5512188695656,4.54435804659133,5.01666666666667,2.64462647486897,-2.38116347393475,18.2024090931347,-7.44135490901935,0.0960366214241661,0.209841432452293,0.0136080336368837,0.0292102366357758
375,2006,-0.581870548336848,0.160626775073772,6,9.73810115408043,6.95939851213398,1.91250108692418,10.5512188695656,4.54435804659133,5.01666666666667,2.64462647486897,-2.38116347393475,18.2024090931347,-7.44135490901935,0.0960366214241661,0.209841432452293,0.021374232865157,0.0292102366357758
376,2006,-0.474093638872182,0.166310678398744,7,9.73810115408043,6.95939851213398,1.91250108692418,10.5512188695656,4.54435804659133,5.01666666666667,2.64462647486897,-2.38116347393475,18.2024090931347,-7.44135490901935,0.0960366214241661,0.209841432452293,0.0407127697639581,0.0292102366357758
377,2006,-0.318181903557742,0.117276168359917,1,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.00787401152121085,0.0425862553985904
378,2006,-0.325538377409558,0.13745376993384,2,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.026162218440535,0.0425862553985904
379,2006,-0.310550343333843,0.118605667681586,3,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.0202123756788297,0.0425862553985904
380,2006,-0.358001878196809,0.155534282141961,4,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.0207352405622837,0.0425862553985904
381,2006,-0.449179493433284,0.152634076122205,5,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.0119854681918448,0.0425862553985904
382,2006,-0.412484002084861,0.125656998993378,6,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.0187846404632882,0.0425862553985904
383,2006,-0.439176414771615,0.144269359737599,7,10.0721136120951,6.96696713861398,2.19053558918542,10.5064911832431,5.00796506554038,4.50833333333333,4.23517525732824,-2.54478390211346,18.1284386102069,-7.41841857151666,0.0917625584922899,0.203531130671255,0.0358570936443294,0.0425862553985904
384,2006,-0.407878308193892,0.188992527752332,2,9.67146641132461,6.78752106788719,2.19053558918542,10.5890560875725,4.66736220624454,4.68333333333333,3.00351186897188,-2.3688595771099,18.3571742873862,-7.58502107035146,0.0603603654274769,0.183095209956488,0.0330759725724033,0.057447706061322
385,2006,-0.477287113543767,0.17884012220806,3,9.67146641132461,6.78752106788719,2.19053558918542,10.5890560875725,4.66736220624454,4.68333333333333,3.00351186897188,-2.3688595771099,18.3571742873862,-7.58502107035146,0.0603603654274769,0.183095209956488,0.025576404561704,0.057447706061322
386,2006,-0.458807803184715,0.156820163319431,4,9.67146641132461,6.78752106788719,2.19053558918542,10.5890560875725,4.66736220624454,4.68333333333333,3.00351186897188,-2.3688595771099,18.3571742873862,-7.58502107035146,0.0603603654274769,0.183095209956488,0.0262051926260904,0.057447706061322
387,2006,-0.591566732789223,0.183499669806068,5,9.67146641132461,6.78752106788719,2.19053558918542,10.5890560875725,4.66736220624454,4.68333333333333,3.00351186897188,-2.3688595771099,18.3571742873862,-7.58502107035146,0.0603603654274769,0.183095209956488,0.0151555499394723,0.057447706061322
388,2006,-0.601831324401529,0.180952636312495,6,9.67146641132461,6.78752106788719,2.19053558918542,10.5890560875725,4.66736220624454,4.68333333333333,3.00351186897188,-2.3688595771099,18.3571742873862,-7.58502107035146,0.0603603654274769,0.183095209956488,0.0237337804596096,0.057447706061322
389,2006,-0.619387267114482,0.0935368299530553,2,9.4385149936665,6.62406522779989,2.19053558918542,10.4119604107185,3.09406817427485,5.14166666666667,2.53639713327736,-2.47038837404849,16.7356461671966,-6.15188300948611,0.127078369586516,0.171789824139616,0.0325346685026383,0.0321472796193365
390,2006,-0.516560319524535,0.113532537764517,3,9.4385149936665,6.62406522779989,2.19053558918542,10.4119604107185,3.09406817427485,5.14166666666667,2.53639713327736,-2.47038837404849,16.7356461671966,-6.15188300948611,0.127078369586516,0.171789824139616,0.0251589872531126,0.0321472796193365
391,2006,-0.447452062689641,0.179652269011174,4,9.4385149936665,6.62406522779989,2.19053558918542,10.4119604107185,3.09406817427485,5.14166666666667,2.53639713327736,-2.47038837404849,16.7356461671966,-6.15188300948611,0.127078369586516,0.171789824139616,0.0257806941407371,0.0321472796193365
392,2006,-0.757467900476275,0.217509027393191,5,9.4385149936665,6.62406522779989,2.19053558918542,10.4119604107185,3.09406817427485,5.14166666666667,2.53639713327736,-2.47038837404849,16.7356461671966,-6.15188300948611,0.127078369586516,0.171789824139616,0.0148796439132017,0.0321472796193365
393,2006,-0.70695393705053,0.192742328504041,6,9.4385149936665,6.62406522779989,2.19053558918542,10.4119604107185,3.09406817427485,5.14166666666667,2.53639713327736,-2.47038837404849,16.7356461671966,-6.15188300948611,0.127078369586516,0.171789824139616,0.0233301997911929,0.0321472796193365
394,2006,-0.652662451946336,0.184205545072696,7,9.4385149936665,6.62406522779989,2.19053558918542,10.4119604107185,3.09406817427485,5.14166666666667,2.53639713327736,-2.47038837404849,16.7356461671966,-6.15188300948611,0.127078369586516,0.171789824139616,0.0444232501365065,0.0321472796193365
